store_id,day_of_week,allowed_start_time,allowed_end_time,forbidden_intervals,has_time_constraint
P153,Saturday,05:00,22:00,,False
P153,Sunday,05:00,22:00,,False
P154,Monday,05:00,22:00,,False
P154,Tuesday,05:00,22:00,,False
P154,Wednesday,05:00,22:00,,False
P154,Thursday,05:00,22:00,,False
P154,Friday,05:00,22:00,,False
P154,Saturday,05:00,22:00,,False
P154,Sunday,05:00,22:00,,False
P155,Monday,05:00,22:00,,False
P155,Tuesday,05:00,22:00,,False
P155,Wednesday,05:00,22:00,,False
P155,Thursday,05:00,22:00,,False
P155,Friday,05:00,22:00,,False
P155,Saturday,05:00,22:00,,False
P155,Sunday,05:00,22:00,,False
P156,Monday,05:00,22:00,,False
P156,Tuesday,05:00,22:00,,False
P156,Wednesday,05:00,22:00,,False
P156,Thursday,05:00,22:00,,False
P156,Friday,05:00,22:00,,False
P156,Saturday,05:00,22:00,,False
P156,Sunday,05:00,22:00,,False
P157,Monday,05:00,22:00,,False
P157,Tuesday,05:00,22:00,,False
P157,Wednesday,05:00,22:00,,False
P157,Thursday,05:00,22:00,,False
P157,Friday,05:00,22:00,,False
P157,Saturday,05:00,22:00,,False
P157,Sunday,05:00,22:00,,False
P158,Monday,05:00,22:00,,False
P158,Tuesday,05:00,22:00,,False
P158,Wednesday,05:00,22:00,,False
P158,Thursday,05:00,22:00,,False
P158,Friday,05:00,22:00,,False
P158,Saturday,05:00,22:00,,False
P158,Sunday,05:00,22:00,,False
P159,Monday,05:00,22:00,,False
P159,Tuesday,05:00,22:00,,False
P159,Wednesday,05:00,22:00,,False
P159,Thursday,05:00,22:00,,False
P159,Friday,05:00,22:00,,False
P159,Saturday,05:00,22:00,,False
P159,Sunday,05:00,22:00,,False
P160,Monday,05:00,22:00,,False
P160,Tuesday,05:00,22:00,,False
P160,Wednesday,05:00,22:00,,False
P160,Thursday,05:00,22:00,,False
P160,Friday,05:00,22:00,,False
P160,Saturday,05:00,22:00,,False
P160,Sunday,05:00,22:00,,False
P161,Monday,05:00,22:00,,False
P161,Tuesday,05:00,22:00,,False
P161,Wednesday,05:00,22:00,,False
P161,Thursday,05:00,22:00,,False
P161,Friday,05:00,22:00,,False
P161,Saturday,05:00,22:00,,False
P161,Sunday,05:00,22:00,,False
P162,Monday,05:00,22:00,,False
P162,Tuesday,05:00,22:00,,False
P162,Wednesday,05:00,22:00,,False
P162,Thursday,05:00,22:00,,False
P162,Friday,05:00,22:00,,False
P162,Saturday,05:00,22:00,,False
P162,Sunday,05:00,22:00,,False
P163,Monday,05:00,22:00,,False
P163,Tuesday,05:00,22:00,,False
P163,Wednesday,05:00,22:00,,False
P163,Thursday,05:00,22:00,,False
P163,Friday,05:00,22:00,,False
P163,Saturday,05:00,22:00,,False
P163,Sunday,05:00,22:00,,False
P164,Monday,05:00,22:00,,False
P164,Tuesday,05:00,22:00,,False
P164,Wednesday,05:00,22:00,,False
P164,Thursday,05:00,22:00,,False
P164,Friday,05:00,22:00,,False
P164,Saturday,05:00,22:00,,False
P164,Sunday,05:00,22:00,,False
P165,Monday,05:00,22:00,,False
P165,Tuesday,05:00,22:00,,False
P165,Wednesday,05:00,22:00,,False
P165,Thursday,05:00,22:00,,False
P165,Friday,05:00,22:00,,False
P165,Saturday,05:00,22:00,,False
P165,Sunday,05:00,22:00,,False
P166,Monday,05:00,22:00,,False
P166,Tuesday,05:00,22:00,,False
P166,Wednesday,05:00,22:00,,False
P166,Thursday,05:00,22:00,,False
P166,Friday,05:00,22:00,,False
P166,Saturday,05:00,22:00,,False
P166,Sunday,05:00,22:00,,False
P167,Monday,05:00,22:00,,False
P167,Tuesday,05:00,22:00,,False
P167,Wednesday,05:00,22:00,,False
P167,Thursday,05:00,22:00,,False
P167,Friday,05:00,22:00,,False
P167,Saturday,05:00,22:00,,False
P167,Sunday,05:00,22:00,,False
P168,Monday,05:00,22:00,,False
P168,Tuesday,05:00,22:00,,False
P168,Wednesday,05:00,22:00,,False
P168,Thursday,05:00,22:00,,False
P168,Friday,05:00,22:00,,False
P168,Saturday,05:00,22:00,,False
P168,Sunday,05:00,22:00,,False
P169,Monday,05:00,22:00,,False
P169,Tuesday,05:00,22:00,,False
P169,Wednesday,05:00,22:00,,False
P169,Thursday,05:00,22:00,,False
P169,Friday,05:00,22:00,,False
P169,Saturday,05:00,22:00,,False
P169,Sunday,05:00,22:00,,False
P170,Monday,05:00,22:00,,False
P170,Tuesday,05:00,22:00,,False
P170,Wednesday,05:00,22:00,,False
P170,Thursday,05:00,22:00,,False
P170,Friday,05:00,22:00,,False
P170,Saturday,05:00,22:00,,False
P170,Sunday,05:00,22:00,,False
P171,Monday,05:00,22:00,,False
P171,Tuesday,05:00,22:00,,False
P171,Wednesday,05:00,22:00,,False
P171,Thursday,05:00,22:00,,False
P171,Friday,05:00,22:00,,False
P171,Saturday,05:00,22:00,,False
P171,Sunday,05:00,22:00,,False
P172,Monday,05:00,22:00,,False
P172,Tuesday,05:00,22:00,,False
P172,Wednesday,05:00,22:00,,False
P172,Thursday,05:00,22:00,,False
P172,Friday,05:00,22:00,,False
P172,Saturday,05:00,22:00,,False
P172,Sunday,05:00,22:00,,False
P173,Monday,05:00,22:00,,False
P173,Tuesday,05:00,22:00,,False
P173,Wednesday,05:00,22:00,,False
P173,Thursday,05:00,22:00,,False
P173,Friday,05:00,22:00,,False
P173,Saturday,05:00,22:00,,False
P173,Sunday,05:00,22:00,,False
P176,Monday,05:00,22:00,,False
P176,Tuesday,05:00,22:00,,False
P176,Wednesday,05:00,22:00,,False
P176,Thursday,05:00,22:00,,False
P176,Friday,05:00,22:00,,False
P176,Saturday,05:00,22:00,,False
P176,Sunday,05:00,22:00,,False
PD01,Monday,05:00,22:00,,False
PD01,Tuesday,05:00,22:00,,False
PD01,Wednesday,05:00,22:00,,False
PD01,Thursday,05:00,22:00,,False
PD01,Friday,05:00,22:00,,False
PD01,Saturday,05:00,22:00,,False
PD01,Sunday,05:00,22:00,,False
PD02,Monday,05:00,22:00,,False
PD02,Tuesday,05:00,22:00,,False
PD02,Wednesday,05:00,22:00,,False
PD02,Thursday,05:00,22:00,,False
PD02,Friday,05:00,22:00,,False
PD02,Saturday,05:00,22:00,,False
PD02,Sunday,05:00,22:00,,False
PD03,Monday,05:00,22:00,,False
PD03,Tuesday,05:00,22:00,,False
PD03,Wednesday,05:00,22:00,,False
PD03,Thursday,05:00,22:00,,False
PD03,Friday,05:00,22:00,,False
PD03,Saturday,05:00,22:00,,False
PD03,Sunday,05:00,22:00,,False
PD04,Monday,05:00,22:00,,False
PD04,Tuesday,05:00,22:00,,False
PD04,Wednesday,05:00,22:00,,False
PD04,Thursday,05:00,22:00,,False
PD04,Friday,05:00,22:00,,False
PD04,Saturday,05:00,22:00,,False
PD04,Sunday,05:00,22:00,,False
PD05,Monday,05:00,22:00,,False
PD05,Tuesday,05:00,22:00,,False
PD05,Wednesday,05:00,22:00,,False
PD05,Thursday,05:00,22:00,,False
PD05,Friday,05:00,22:00,,False
PD05,Saturday,05:00,22:00,,False
PD05,Sunday,05:00,22:00,,False
PD06,Monday,05:00,22:00,,False
PD06,Tuesday,05:00,22:00,,False
PD06,Wednesday,05:00,22:00,,False
PD06,Thursday,05:00,22:00,,False
PD06,Friday,05:00,22:00,,False
PD06,Saturday,05:00,22:00,,False
PD06,Sunday,05:00,22:00,,False
PD07,Monday,05:00,22:00,,False
PD07,Tuesday,05:00,22:00,,False
PD07,Wednesday,05:00,22:00,,False
PD07,Thursday,05:00,22:00,,False
PD07,Friday,05:00,22:00,,False
PD07,Saturday,05:00,22:00,,False
PD07,Sunday,05:00,22:00,,False
PD08,Monday,05:00,22:00,,False
PD08,Tuesday,05:00,22:00,,False
PD08,Wednesday,05:00,22:00,,False
PD08,Thursday,05:00,22:00,,False
PD08,Friday,05:00,22:00,,False
PD08,Saturday,05:00,22:00,,False
PD08,Sunday,05:00,22:00,,False
PD09,Monday,05:00,22:00,,False
PD09,Tuesday,05:00,22:00,,False
PD09,Wednesday,05:00,22:00,,False
PD09,Thursday,05:00,22:00,,False
PD09,Friday,05:00,22:00,,False
PD09,Saturday,05:00,22:00,,False
PD09,Sunday,05:00,22:00,,False
PD10,Monday,05:00,22:00,,False
PD10,Tuesday,05:00,22:00,,False
PD10,Wednesday,05:00,22:00,,False
PD10,Thursday,05:00,22:00,,False
PD10,Friday,05:00,22:00,,False
PD10,Saturday,05:00,22:00,,False
PD10,Sunday,05:00,22:00,,False
PD11,Monday,05:00,22:00,,False
PD11,Tuesday,05:00,22:00,,False
PD11,Wednesday,05:00,22:00,,False
PD11,Thursday,05:00,22:00,,False
PD11,Friday,05:00,22:00,,False
PD11,Saturday,05:00,22:00,,False
PD11,Sunday,05:00,22:00,,False
PD12,Monday,05:00,22:00,,False
PD12,Tuesday,05:00,22:00,,False
PD12,Wednesday,05:00,22:00,,False
PD12,Thursday,05:00,22:00,,False
PD12,Friday,05:00,22:00,,False
PD12,Saturday,05:00,22:00,,False
PD12,Sunday,05:00,22:00,,False
PD13,Monday,05:00,22:00,,False
PD13,Tuesday,05:00,22:00,,False
PD13,Wednesday,05:00,22:00,,False
PD13,Thursday,05:00,22:00,,False
PD13,Friday,05:00,22:00,,False
PD13,Saturday,05:00,22:00,,False
PD13,Sunday,05:00,22:00,,False
PD14,Monday,05:00,22:00,,False
PD14,Tuesday,05:00,22:00,,False
PD14,Wednesday,05:00,22:00,,False
PD14,Thursday,05:00,22:00,,False
PD14,Friday,05:00,22:00,,False
PD14,Saturday,05:00,22:00,,False
PD14,Sunday,05:00,22:00,,False
PD16,Monday,05:00,22:00,,False
PD16,Tuesday,05:00,22:00,,False
PD16,Wednesday,05:00,22:00,,False
PD16,Thursday,05:00,22:00,,False
PD16,Friday,05:00,22:00,,False
PD16,Saturday,05:00,22:00,,False
PD16,Sunday,05:00,22:00,,False
PD17,Monday,05:00,22:00,,False
PD17,Tuesday,05:00,22:00,,False
PD17,Wednesday,05:00,22:00,,False
PD17,Thursday,05:00,22:00,,False
PD17,Friday,05:00,22:00,,False
PD17,Saturday,05:00,22:00,,False
PD17,Sunday,05:00,22:00,,False
PD18,Monday,05:00,22:00,,False
PD18,Tuesday,05:00,22:00,,False
PD18,Wednesday,05:00,22:00,,False
PD18,Thursday,05:00,22:00,,False
PD18,Friday,05:00,22:00,,False
PD18,Saturday,05:00,22:00,,False
PD18,Sunday,05:00,22:00,,False
PD19,Monday,05:00,22:00,,False
PD19,Tuesday,05:00,22:00,,False
PD19,Wednesday,05:00,22:00,,False
PD19,Thursday,05:00,22:00,,False
PD19,Friday,05:00,22:00,,False
PD19,Saturday,05:00,22:00,,False
PD19,Sunday,05:00,22:00,,False
PD20,Monday,05:00,22:00,,False
PD20,Tuesday,05:00,22:00,,False
PD20,Wednesday,05:00,22:00,,False
PD20,Thursday,05:00,22:00,,False
PD20,Friday,05:00,22:00,,False
PD20,Saturday,05:00,22:00,,False
PD20,Sunday,05:00,22:00,,False
PD21,Monday,05:00,22:00,,False
PD21,Tuesday,05:00,22:00,,False
PD21,Wednesday,05:00,22:00,,False
PD21,Thursday,05:00,22:00,,False
PD21,Friday,05:00,22:00,,False
PD21,Saturday,05:00,22:00,,False
PD21,Sunday,05:00,22:00,,False
PD22,Monday,05:00,22:00,,False
PD22,Tuesday,05:00,22:00,,False
PD22,Wednesday,05:00,22:00,,False
PD22,Thursday,05:00,22:00,,False
PD22,Friday,05:00,22:00,,False
PD22,Saturday,05:00,22:00,,False
PD22,Sunday,05:00,22:00,,False
PD23,Monday,05:00,22:00,,False
PD23,Tuesday,05:00,22:00,,False
PD23,Wednesday,05:00,22:00,,False
PD23,Thursday,05:00,22:00,,False
PD23,Friday,05:00,22:00,,False
PD23,Saturday,05:00,22:00,,False
PD23,Sunday,05:00,22:00,,False
PD24,Monday,05:00,22:00,,False
PD24,Tuesday,05:00,22:00,,False
PD24,Wednesday,05:00,22:00,,False
PD24,Thursday,05:00,22:00,,False
PD24,Friday,05:00,22:00,,False
PD24,Saturday,05:00,22:00,,False
PD24,Sunday,05:00,22:00,,False
PD25,Monday,05:00,22:00,,False
PD25,Tuesday,05:00,22:00,,False
PD25,Wednesday,05:00,22:00,,False
PD25,Thursday,05:00,22:00,,False
PD25,Friday,05:00,22:00,,False
PD25,Saturday,05:00,22:00,,False
PD25,Sunday,05:00,22:00,,False
PD26,Monday,05:00,22:00,,False
PD26,Tuesday,05:00,22:00,,False
PD26,Wednesday,05:00,22:00,,False
PD26,Thursday,05:00,22:00,,False
PD26,Friday,05:00,22:00,,False
PD26,Saturday,05:00,22:00,,False
PD26,Sunday,05:00,22:00,,False
PD27,Monday,05:00,22:00,,False
PD27,Tuesday,05:00,22:00,,False
PD27,Wednesday,05:00,22:00,,False
PD27,Thursday,05:00,22:00,,False
PD27,Friday,05:00,22:00,,False
PD27,Saturday,05:00,22:00,,False
PD27,Sunday,05:00,22:00,,False
PD35,Monday,05:00,22:00,,False
PD35,Tuesday,05:00,22:00,,False
PD35,Wednesday,05:00,22:00,,False
PD35,Thursday,05:00,22:00,,False
PD35,Friday,05:00,22:00,,False
PD35,Saturday,05:00,22:00,,False
PD35,Sunday,05:00,22:00,,False
PD36,Monday,05:00,22:00,,False
PD36,Tuesday,05:00,22:00,,False
PD36,Wednesday,05:00,22:00,,False
PD36,Thursday,05:00,22:00,,False
PD36,Friday,05:00,22:00,,False
PD36,Saturday,05:00,22:00,,False
PD36,Sunday,05:00,22:00,,False
PD37,Monday,05:00,22:00,,False
PD37,Tuesday,05:00,22:00,,False
PD37,Wednesday,05:00,22:00,,False
PD37,Thursday,05:00,22:00,,False
PD37,Friday,05:00,22:00,,False
PD37,Saturday,05:00,22:00,,False
PD37,Sunday,05:00,22:00,,False
PD38,Monday,05:00,22:00,,False
PD38,Tuesday,05:00,22:00,,False
PD38,Wednesday,05:00,22:00,,False
PD38,Thursday,05:00,22:00,,False
PD38,Friday,05:00,22:00,"[[""12:30"", ""14:30""]]",True
PD38,Saturday,05:00,22:00,,False
PD38,Sunday,05:00,22:00,,False
PD39,Monday,05:00,22:00,,False
PD39,Tuesday,05:00,22:00,,False
PD39,Wednesday,05:00,22:00,,False
PD39,Thursday,05:00,22:00,,False
PD39,Friday,05:00,22:00,,False
PD39,Saturday,05:00,22:00,,False
PD39,Sunday,05:00,22:00,,False
PD40,Monday,05:00,22:00,,False
PD40,Tuesday,05:00,22:00,,False
PD40,Wednesday,05:00,22:00,,False
PD40,Thursday,05:00,22:00,,False
PD40,Friday,05:00,22:00,,False
PD40,Saturday,05:00,22:00,,False
PD40,Sunday,05:00,22:00,,False
PD41,Monday,05:00,22:00,,False
PD41,Tuesday,05:00,22:00,,False
PD41,Wednesday,05:00,22:00,,False
PD41,Thursday,05:00,22:00,,False
PD41,Friday,05:00,22:00,,False
PD41,Saturday,05:00,22:00,,False
PD41,Sunday,05:00,22:00,,False
Q001,Monday,05:00,22:00,,False
Q001,Tuesday,05:00,22:00,,False
Q001,Wednesday,05:00,22:00,,False
Q001,Thursday,05:00,22:00,,False
Q001,Friday,05:00,22:00,,False
Q001,Saturday,05:00,22:00,,False
Q001,Sunday,05:00,22:00,,False
Q002,Monday,05:00,22:00,,False
Q002,Tuesday,05:00,22:00,,False
Q002,Wednesday,05:00,22:00,,False
Q002,Thursday,05:00,22:00,,False
Q002,Friday,05:00,22:00,,False
Q002,Saturday,05:00,22:00,,False
Q002,Sunday,05:00,22:00,,False
Q005,Monday,05:00,22:00,,False
Q005,Tuesday,05:00,22:00,,False
Q005,Wednesday,05:00,22:00,,False
Q005,Thursday,05:00,22:00,,False
Q005,Friday,05:00,22:00,,False
Q005,Saturday,05:00,22:00,,False
Q005,Sunday,05:00,22:00,,False
Q006,Monday,05:00,22:00,,False
Q006,Tuesday,05:00,22:00,,False
Q006,Wednesday,05:00,22:00,,False
Q006,Thursday,05:00,22:00,,False
Q006,Friday,05:00,22:00,,False
Q006,Saturday,05:00,22:00,,False
Q006,Sunday,05:00,22:00,,False
Q007,Monday,05:00,22:00,,False
Q007,Tuesday,05:00,22:00,,False
Q007,Wednesday,05:00,22:00,,False
Q007,Thursday,05:00,22:00,,False
Q007,Friday,05:00,22:00,,False
Q007,Saturday,05:00,22:00,,False
Q007,Sunday,05:00,22:00,,False
Q008,Monday,05:00,22:00,,False
Q008,Tuesday,05:00,22:00,,False
Q008,Wednesday,05:00,22:00,,False
Q008,Thursday,05:00,22:00,,False
Q008,Friday,05:00,22:00,,False
Q008,Saturday,05:00,22:00,,False
Q008,Sunday,05:00,22:00,,False
Q009,Monday,05:00,22:00,,False
Q009,Tuesday,05:00,22:00,,False
Q009,Wednesday,05:00,22:00,,False
Q009,Thursday,05:00,22:00,,False
Q009,Friday,05:00,22:00,,False
Q009,Saturday,05:00,22:00,,False
Q009,Sunday,05:00,22:00,,False
Q010,Monday,05:00,22:00,,False
Q010,Tuesday,05:00,22:00,,False
Q010,Wednesday,05:00,22:00,,False
Q010,Thursday,05:00,22:00,,False
Q010,Friday,05:00,22:00,,False
Q010,Saturday,05:00,22:00,,False
Q010,Sunday,05:00,22:00,,False
Q013,Monday,05:00,22:00,,False
Q013,Tuesday,05:00,22:00,,False
Q013,Wednesday,05:00,22:00,,False
Q013,Thursday,05:00,22:00,,False
Q013,Friday,05:00,22:00,,False
Q013,Saturday,05:00,22:00,,False
Q013,Sunday,05:00,22:00,,False
Q014,Monday,05:00,22:00,,False
Q014,Tuesday,05:00,22:00,,False
Q014,Wednesday,05:00,22:00,,False
Q014,Thursday,05:00,22:00,,False
Q014,Friday,05:00,22:00,,False
Q014,Saturday,05:00,22:00,,False
Q014,Sunday,05:00,22:00,,False
Q015,Monday,05:00,22:00,,False
Q015,Tuesday,05:00,22:00,,False
Q015,Wednesday,05:00,22:00,,False
Q015,Thursday,05:00,22:00,,False
Q015,Friday,05:00,22:00,,False
Q015,Saturday,05:00,22:00,,False
Q015,Sunday,05:00,22:00,,False
Q016,Monday,05:00,22:00,,False
Q016,Tuesday,05:00,22:00,,False
Q016,Wednesday,05:00,22:00,,False
Q016,Thursday,05:00,22:00,,False
Q016,Friday,05:00,22:00,,False
Q016,Saturday,05:00,22:00,,False
Q016,Sunday,05:00,22:00,,False
Q017,Monday,05:00,22:00,,False
Q017,Tuesday,05:00,22:00,,False
Q017,Wednesday,05:00,22:00,,False
Q017,Thursday,05:00,22:00,,False
Q017,Friday,05:00,22:00,,False
Q017,Saturday,05:00,22:00,,False
Q017,Sunday,05:00,22:00,,False
Q018,Monday,05:00,22:00,,False
Q018,Tuesday,05:00,22:00,,False
Q018,Wednesday,05:00,22:00,,False
Q018,Thursday,05:00,22:00,,False
Q018,Friday,05:00,22:00,,False
Q018,Saturday,05:00,22:00,,False
Q018,Sunday,05:00,22:00,,False
Q019,Monday,05:00,22:00,,False
Q019,Tuesday,05:00,22:00,,False
Q019,Wednesday,05:00,22:00,,False
Q019,Thursday,05:00,22:00,,False
Q019,Friday,05:00,22:00,,False
Q019,Saturday,05:00,22:00,,False
Q019,Sunday,05:00,22:00,,False
Q020,Monday,05:00,22:00,,False
Q020,Tuesday,05:00,22:00,,False
Q020,Wednesday,05:00,22:00,,False
Q020,Thursday,05:00,22:00,,False
Q020,Friday,05:00,22:00,,False
Q020,Saturday,05:00,22:00,,False
Q020,Sunday,05:00,22:00,,False
Q021,Monday,05:00,22:00,,False
Q021,Tuesday,05:00,22:00,,False
Q021,Wednesday,05:00,22:00,,False
Q021,Thursday,05:00,22:00,,False
Q021,Friday,05:00,22:00,,False
Q021,Saturday,05:00,22:00,,False
Q021,Sunday,05:00,22:00,,False
Q022,Monday,05:00,22:00,,False
Q022,Tuesday,05:00,22:00,,False
Q022,Wednesday,05:00,22:00,,False
Q022,Thursday,05:00,22:00,,False
Q022,Friday,05:00,22:00,,False
Q022,Saturday,05:00,22:00,,False
Q022,Sunday,05:00,22:00,,False
Q023,Monday,05:00,22:00,,False
Q023,Tuesday,05:00,22:00,,False
Q023,Wednesday,05:00,22:00,,False
Q023,Thursday,05:00,22:00,,False
Q023,Friday,05:00,22:00,,False
Q023,Saturday,05:00,22:00,,False
Q023,Sunday,05:00,22:00,,False
Q024,Monday,05:00,22:00,,False
Q024,Tuesday,05:00,22:00,,False
Q024,Wednesday,05:00,22:00,,False
Q024,Thursday,05:00,22:00,,False
Q024,Friday,05:00,22:00,,False
Q024,Saturday,05:00,22:00,,False
Q024,Sunday,05:00,22:00,,False
Q025,Monday,05:00,22:00,,False
Q025,Tuesday,05:00,22:00,,False
Q025,Wednesday,05:00,22:00,,False
Q025,Thursday,05:00,22:00,,False
Q025,Friday,05:00,22:00,,False
Q025,Saturday,05:00,22:00,,False
Q025,Sunday,05:00,22:00,,False
Q026,Monday,05:00,22:00,,False
Q026,Tuesday,05:00,22:00,,False
Q026,Wednesday,05:00,22:00,,False
Q026,Thursday,05:00,22:00,,False
Q026,Friday,05:00,22:00,,False
Q026,Saturday,05:00,22:00,,False
Q026,Sunday,05:00,22:00,,False
Q027,Monday,05:00,22:00,,False
Q027,Tuesday,05:00,22:00,,False
Q027,Wednesday,05:00,22:00,,False
Q027,Thursday,05:00,22:00,,False
Q027,Friday,05:00,22:00,,False
Q027,Saturday,05:00,22:00,,False
Q027,Sunday,05:00,22:00,,False
Q028,Monday,05:00,22:00,,False
Q028,Tuesday,05:00,22:00,,False
Q028,Wednesday,05:00,22:00,,False
Q028,Thursday,05:00,22:00,,False
Q028,Friday,05:00,22:00,,False
Q028,Saturday,05:00,22:00,,False
Q028,Sunday,05:00,22:00,,False
Q029,Monday,05:00,22:00,,False
Q029,Tuesday,05:00,22:00,,False
Q029,Wednesday,05:00,22:00,,False
Q029,Thursday,05:00,22:00,,False
Q029,Friday,05:00,22:00,,False
Q029,Saturday,05:00,22:00,,False
Q029,Sunday,05:00,22:00,,False
Q030,Monday,05:00,22:00,,False
Q030,Tuesday,05:00,22:00,,False
Q030,Wednesday,05:00,22:00,,False
Q030,Thursday,05:00,22:00,,False
Q030,Friday,05:00,22:00,,False
Q030,Saturday,05:00,22:00,,False
Q030,Sunday,05:00,22:00,,False
Q031,Monday,05:00,22:00,,False
Q031,Tuesday,05:00,22:00,,False
Q031,Wednesday,05:00,22:00,,False
Q031,Thursday,05:00,22:00,,False
Q031,Friday,05:00,22:00,,False
Q031,Saturday,05:00,22:00,,False
Q031,Sunday,05:00,22:00,,False
Q032,Monday,05:00,22:00,,False
Q032,Tuesday,10:00,22:00,,True
Q032,Wednesday,05:00,22:00,,False
Q032,Thursday,05:00,22:00,,False
Q032,Friday,05:00,22:00,,False
Q032,Saturday,05:00,22:00,,False
Q032,Sunday,05:00,22:00,,False
Q033,Monday,05:00,22:00,,False
Q033,Tuesday,05:00,22:00,,False
Q033,Wednesday,05:00,22:00,,False
Q033,Thursday,05:00,22:00,,False
Q033,Friday,05:00,22:00,,False
Q033,Saturday,05:00,22:00,,False
Q033,Sunday,05:00,22:00,,False
Q034,Monday,05:00,22:00,,False
Q034,Tuesday,05:00,22:00,,False
Q034,Wednesday,05:00,22:00,,False
Q034,Thursday,05:00,22:00,,False
Q034,Friday,05:00,22:00,,False
Q034,Saturday,05:00,22:00,,False
Q034,Sunday,05:00,22:00,,False
Q035,Monday,05:00,22:00,,False
Q035,Tuesday,05:00,22:00,,False
Q035,Wednesday,05:00,22:00,,False
Q035,Thursday,05:00,22:00,,False
Q035,Friday,05:00,22:00,,False
Q035,Saturday,05:00,22:00,,False
Q035,Sunday,05:00,22:00,,False
Q036,Monday,05:00,22:00,,False
Q036,Tuesday,05:00,22:00,,False
Q036,Wednesday,05:00,22:00,,False
Q036,Thursday,05:00,22:00,,False
Q036,Friday,05:00,22:00,,False
Q036,Saturday,05:00,22:00,,False
Q036,Sunday,05:00,22:00,,False
Q037,Monday,05:00,22:00,,False
Q037,Tuesday,05:00,22:00,,False
Q037,Wednesday,05:00,22:00,,False
Q037,Thursday,05:00,22:00,,False
Q037,Friday,05:00,22:00,,False
Q037,Saturday,05:00,22:00,,False
Q037,Sunday,05:00,22:00,,False
Q038,Monday,05:00,22:00,,False
Q038,Tuesday,05:00,22:00,,False
Q038,Wednesday,05:00,22:00,,False
Q038,Thursday,05:00,22:00,,False
Q038,Friday,05:00,22:00,,False
Q038,Saturday,05:00,22:00,,False
Q038,Sunday,05:00,22:00,,False
Q039,Monday,05:00,22:00,,False
Q039,Tuesday,05:00,22:00,,False
Q039,Wednesday,05:00,22:00,,False
Q039,Thursday,05:00,22:00,,False
Q039,Friday,05:00,22:00,,False
Q039,Saturday,05:00,22:00,,False
Q039,Sunday,05:00,22:00,,False
Q040,Monday,05:00,22:00,,False
Q040,Tuesday,05:00,22:00,,False
Q040,Wednesday,05:00,22:00,,False
Q040,Thursday,05:00,22:00,,False
Q040,Friday,05:00,16:30,,True
Q040,Saturday,05:00,22:00,,False
Q040,Sunday,05:00,22:00,,False
Q041,Monday,05:00,22:00,,False
Q041,Tuesday,05:00,22:00,,False
Q041,Wednesday,05:00,22:00,,False
Q041,Thursday,05:00,22:00,,False
Q041,Friday,05:00,22:00,,False
Q041,Saturday,05:00,22:00,,False
Q041,Sunday,05:00,22:00,,False
Q042,Monday,05:00,22:00,,False
Q042,Tuesday,05:00,22:00,,False
Q042,Wednesday,05:00,22:00,,False
Q042,Thursday,05:00,22:00,,False
Q042,Friday,05:00,22:00,,False
Q042,Saturday,05:00,22:00,,False
Q042,Sunday,05:00,22:00,,False
Q043,Monday,05:00,22:00,,False
Q043,Tuesday,05:00,22:00,,False
Q043,Wednesday,05:00,22:00,,False
Q043,Thursday,05:00,22:00,,False
Q043,Friday,05:00,22:00,,False
Q043,Saturday,05:00,22:00,,False
Q043,Sunday,05:00,22:00,,False
Q044,Monday,05:00,22:00,,False
Q044,Tuesday,05:00,22:00,,False
Q044,Wednesday,05:00,22:00,,False
Q044,Thursday,05:00,22:00,,False
Q044,Friday,05:00,22:00,,False
Q044,Saturday,05:00,22:00,,False
Q044,Sunday,05:00,22:00,,False
Q045,Monday,05:00,22:00,,False
Q045,Tuesday,05:00,22:00,,False
Q045,Wednesday,05:00,22:00,,False
Q045,Thursday,05:00,22:00,,False
Q045,Friday,05:00,22:00,,False
Q045,Saturday,05:00,22:00,,False
Q045,Sunday,05:00,22:00,,False
Q046,Monday,05:00,22:00,,False
Q046,Tuesday,05:00,22:00,,False
Q046,Wednesday,05:00,22:00,,False
Q046,Thursday,05:00,22:00,,False
Q046,Friday,05:00,22:00,,False
Q046,Saturday,05:00,12:00,,True
Q046,Sunday,05:00,22:00,,False
Q047,Monday,05:00,22:00,,False
Q047,Tuesday,05:00,22:00,,False
Q047,Wednesday,05:00,22:00,,False
Q047,Thursday,05:00,22:00,,False
Q047,Friday,05:00,22:00,,False
Q047,Saturday,05:00,22:00,,False
Q047,Sunday,05:00,22:00,,False
Q048,Monday,05:00,22:00,,False
Q048,Tuesday,05:00,22:00,,False
Q048,Wednesday,05:00,22:00,,False
Q048,Thursday,05:00,22:00,,False
Q048,Friday,05:00,22:00,,False
Q048,Saturday,05:00,22:00,,False
Q048,Sunday,05:00,22:00,,False
Q049,Monday,05:00,22:00,,False
Q049,Tuesday,05:00,22:00,,False
Q049,Wednesday,05:00,22:00,,False
Q049,Thursday,05:00,22:00,,False
Q049,Friday,05:00,22:00,,False
Q049,Saturday,05:00,22:00,,False
Q049,Sunday,05:00,22:00,,False
Q050,Monday,05:00,22:00,,False
Q050,Tuesday,05:00,22:00,,False
Q050,Wednesday,05:00,22:00,,False
Q050,Thursday,05:00,22:00,,False
Q050,Friday,05:00,22:00,,False
Q050,Saturday,05:00,22:00,,False
Q050,Sunday,05:00,22:00,,False
Q051,Monday,05:00,22:00,,False
Q051,Tuesday,05:00,22:00,,False
